country,indicator.x,year,rural_pop,indicator.y,slum_pop,gov_exp,total_gdp,indicator.x.x,mort,indicator.y.y,poverty,indicator.x.x.x,income,indicator.y.y.y,electric
CAN,SP.RUR.TOTL.ZS,2001,20.19,EN.POP.SLUM.UR.ZS,NA,NA,23822.0601178964,SH.DYN.MORT,6.2,SI.POV.NAHC,NA,SI.DST.FRST.20,7.1,NA,100
CAN,SP.RUR.TOTL.ZS,2002,20.112,EN.POP.SLUM.UR.ZS,NA,NA,24255.3385818322,SH.DYN.MORT,6.2,SI.POV.NAHC,NA,SI.DST.FRST.20,7.1,NA,100
CAN,SP.RUR.TOTL.ZS,2003,20.033,EN.POP.SLUM.UR.ZS,NA,NA,28300.4630963791,SH.DYN.MORT,6.2,SI.POV.NAHC,NA,SI.DST.FRST.20,7,NA,100
CAN,SP.RUR.TOTL.ZS,2004,19.955,EN.POP.SLUM.UR.ZS,NA,NA,32143.6814078562,SH.DYN.MORT,6.1,SI.POV.NAHC,NA,SI.DST.FRST.20,7,NA,100
CAN,SP.RUR.TOTL.ZS,2005,19.878,EN.POP.SLUM.UR.ZS,NA,NA,36382.5079164537,SH.DYN.MORT,6.1,SI.POV.NAHC,NA,SI.DST.FRST.20,7.1,NA,100
CAN,SP.RUR.TOTL.ZS,2006,19.787,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,6,SI.POV.NAHC,NA,SI.DST.FRST.20,7.1,NA,100
CAN,SP.RUR.TOTL.ZS,2007,19.604,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,6,SI.POV.NAHC,NA,SI.DST.FRST.20,7.2,NA,100
CAN,SP.RUR.TOTL.ZS,2008,19.422,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,5.9,SI.POV.NAHC,NA,SI.DST.FRST.20,7.1,NA,100
CAN,SP.RUR.TOTL.ZS,2009,19.242,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,5.8,SI.POV.NAHC,NA,SI.DST.FRST.20,7,NA,100
CAN,SP.RUR.TOTL.ZS,2010,19.063,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,5.7,SI.POV.NAHC,NA,SI.DST.FRST.20,7.2,NA,100
CAN,SP.RUR.TOTL.ZS,2011,18.904,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,5.7,SI.POV.NAHC,NA,SI.DST.FRST.20,7.4,NA,100
CAN,SP.RUR.TOTL.ZS,2012,18.863,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,5.6,SI.POV.NAHC,NA,SI.DST.FRST.20,6.9,NA,100
CAN,SP.RUR.TOTL.ZS,2013,18.822,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,5.5,SI.POV.NAHC,NA,SI.DST.FRST.20,6.7,NA,100
CAN,SP.RUR.TOTL.ZS,2014,18.782,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,5.4,SI.POV.NAHC,NA,SI.DST.FRST.20,7.1,NA,100
CAN,SP.RUR.TOTL.ZS,2015,18.741,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,5.4,SI.POV.NAHC,NA,SI.DST.FRST.20,6.9,NA,100
CAN,SP.RUR.TOTL.ZS,2016,18.7,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,5.3,SI.POV.NAHC,NA,SI.DST.FRST.20,7.3,NA,100
CAN,SP.RUR.TOTL.ZS,2017,18.65,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,5.3,SI.POV.NAHC,NA,SI.DST.FRST.20,7.1,NA,100
CAN,SP.RUR.TOTL.ZS,2018,18.589,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,5.2,SI.POV.NAHC,NA,SI.DST.FRST.20,7.4,NA,100
CAN,SP.RUR.TOTL.ZS,2019,18.518,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,5.2,SI.POV.NAHC,NA,SI.DST.FRST.20,7.6,NA,100
CAN,SP.RUR.TOTL.ZS,2020,18.438,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,5.1,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,100
CAN,SP.RUR.TOTL.ZS,2021,18.347,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,5,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,100
CAN,SP.RUR.TOTL.ZS,2022,18.248,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,NA,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CAN,SP.RUR.TOTL.ZS,2023,NA,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,NA,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CEB,SP.RUR.TOTL.ZS,1960,55.49210729,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,NA,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CEB,SP.RUR.TOTL.ZS,1961,54.79266193,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,NA,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CEB,SP.RUR.TOTL.ZS,1962,54.13263148,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,NA,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CEB,SP.RUR.TOTL.ZS,1963,53.46507911,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,NA,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CEB,SP.RUR.TOTL.ZS,1964,52.79030615,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,NA,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CEB,SP.RUR.TOTL.ZS,1965,52.11886997,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,NA,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CEB,SP.RUR.TOTL.ZS,1966,51.49460372,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,NA,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CEB,SP.RUR.TOTL.ZS,1967,50.93219354,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,NA,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CEB,SP.RUR.TOTL.ZS,1968,50.36149606,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,NA,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CEB,SP.RUR.TOTL.ZS,1969,49.78484709,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,NA,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CEB,SP.RUR.TOTL.ZS,1970,49.21972381,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,NA,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CEB,SP.RUR.TOTL.ZS,1971,48.57334383,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,NA,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CEB,SP.RUR.TOTL.ZS,1972,47.85353101,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,NA,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CEB,SP.RUR.TOTL.ZS,1973,47.13404167,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,NA,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CEB,SP.RUR.TOTL.ZS,1974,46.41456995,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,NA,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CEB,SP.RUR.TOTL.ZS,1975,45.70553382,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,NA,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CEB,SP.RUR.TOTL.ZS,1976,45.00774554,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,NA,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CEB,SP.RUR.TOTL.ZS,1977,44.29493227,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,NA,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CEB,SP.RUR.TOTL.ZS,1978,43.56572364,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,NA,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CEB,SP.RUR.TOTL.ZS,1979,42.89594207,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,NA,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CEB,SP.RUR.TOTL.ZS,1980,42.29387548,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,NA,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CEB,SP.RUR.TOTL.ZS,1981,41.83604614,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,NA,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CEB,SP.RUR.TOTL.ZS,1982,41.44136748,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,NA,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CEB,SP.RUR.TOTL.ZS,1983,41.04465511,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,NA,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CEB,SP.RUR.TOTL.ZS,1984,40.64742227,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,NA,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CEB,SP.RUR.TOTL.ZS,1985,40.25329214,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,NA,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CEB,SP.RUR.TOTL.ZS,1986,39.8688905,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,NA,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CEB,SP.RUR.TOTL.ZS,1987,39.490332679468104,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,NA,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CEB,SP.RUR.TOTL.ZS,1988,39.10827261,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,NA,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CEB,SP.RUR.TOTL.ZS,1989,38.81686071,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,NA,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CEB,SP.RUR.TOTL.ZS,1990,38.60815109,EN.POP.SLUM.UR.ZS,NA,NA,2305.72307406464,SH.DYN.MORT,19.316915288735,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,100
CEB,SP.RUR.TOTL.ZS,1991,38.39668763,EN.POP.SLUM.UR.ZS,NA,NA,2195.99140322927,SH.DYN.MORT,18.6804728338982,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,100
CEB,SP.RUR.TOTL.ZS,1992,38.30658067,EN.POP.SLUM.UR.ZS,NA,NA,2361.30922515928,SH.DYN.MORT,18.1549351330149,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,100
CEB,SP.RUR.TOTL.ZS,1993,38.33476135,EN.POP.SLUM.UR.ZS,NA,NA,2491.37500730953,SH.DYN.MORT,17.5971104563141,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,100
CEB,SP.RUR.TOTL.ZS,1994,38.3632464,EN.POP.SLUM.UR.ZS,NA,NA,2826.65513088608,SH.DYN.MORT,17.0388215167672,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,100
CEB,SP.RUR.TOTL.ZS,1995,38.39076939,EN.POP.SLUM.UR.ZS,NA,11.42074299,3580.94831638001,SH.DYN.MORT,16.3545589801,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,100
CEB,SP.RUR.TOTL.ZS,1996,38.41275234,EN.POP.SLUM.UR.ZS,NA,11.3067627,3796.49607441483,SH.DYN.MORT,15.5339703800213,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,100
CEB,SP.RUR.TOTL.ZS,1997,38.43682206,EN.POP.SLUM.UR.ZS,NA,10.8694582,3748.50859472323,SH.DYN.MORT,14.7676459708756,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,100
CEB,SP.RUR.TOTL.ZS,1998,38.46598177,EN.POP.SLUM.UR.ZS,NA,11.38653088,4109.312867637,SH.DYN.MORT,13.9215722262169,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,100
CEB,SP.RUR.TOTL.ZS,1999,38.49493021,EN.POP.SLUM.UR.ZS,NA,11.14038372,3989.19274123739,SH.DYN.MORT,13.072457739522,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,100
CEB,SP.RUR.TOTL.ZS,2000,38.52381264,EN.POP.SLUM.UR.ZS,NA,11.23305416,3952.11128686026,SH.DYN.MORT,12.2923528172982,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,97.92606814
CEB,SP.RUR.TOTL.ZS,2001,38.5045467,EN.POP.SLUM.UR.ZS,NA,11.35202408,4352.72850917915,SH.DYN.MORT,11.6754782764343,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,98.02754914
CEB,SP.RUR.TOTL.ZS,2002,38.44423925,EN.POP.SLUM.UR.ZS,NA,12.51061344,4937.12485088172,SH.DYN.MORT,11.2679768524288,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,98.12439946
CEB,SP.RUR.TOTL.ZS,2003,38.39784431,EN.POP.SLUM.UR.ZS,NA,13.05132294,5949.802685117,SH.DYN.MORT,10.9109987242754,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,98.19392386
CEB,SP.RUR.TOTL.ZS,2004,38.35181895,EN.POP.SLUM.UR.ZS,NA,12.08970928,7176.50904558282,SH.DYN.MORT,10.4679683616039,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,98.25504793
CEB,SP.RUR.TOTL.ZS,2005,38.29730778,EN.POP.SLUM.UR.ZS,NA,12.14680195,8355.86593914198,SH.DYN.MORT,10.0239773226976,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,98.32062475
CEB,SP.RUR.TOTL.ZS,2006,38.23610455,EN.POP.SLUM.UR.ZS,NA,11.82121181,NA,SH.DYN.MORT,9.33372425841945,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,98.40666085
CEB,SP.RUR.TOTL.ZS,2007,38.15815457,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,8.68364357561072,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,98.52985228
CEB,SP.RUR.TOTL.ZS,2008,38.07545945,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,8.20836493635949,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,98.65500521
CEB,SP.RUR.TOTL.ZS,2009,38.01395312,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,7.7782679165219,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,98.85338889
CEB,SP.RUR.TOTL.ZS,2010,37.97393498,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,7.33933047357675,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,98.96421534
CEB,SP.RUR.TOTL.ZS,2011,37.93606551,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,6.96075370436281,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,99.0760818
CEB,SP.RUR.TOTL.ZS,2012,37.91822303,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,6.62907445067303,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,99.19475948
CEB,SP.RUR.TOTL.ZS,2013,37.90318626,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,6.33162232998522,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,99.30547491
CEB,SP.RUR.TOTL.ZS,2014,37.88635486,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,6.05244458568973,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,99.41363699
CEB,SP.RUR.TOTL.ZS,2015,37.85932754,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,5.80981296773691,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,99.52488372
CEB,SP.RUR.TOTL.ZS,2016,37.81551568,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,5.54831286535089,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,99.64359654
CEB,SP.RUR.TOTL.ZS,2017,37.75154527,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,5.31716800335814,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,99.86672278
CEB,SP.RUR.TOTL.ZS,2018,37.6663334,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,5.05556492227778,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,99.87722942
CEB,SP.RUR.TOTL.ZS,2019,37.56186079,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,4.87393282462713,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,99.94516097
CEB,SP.RUR.TOTL.ZS,2020,37.43854576,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,4.75936674881842,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,99.97873987
CEB,SP.RUR.TOTL.ZS,2021,37.31000443,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,4.62235279569629,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,99.98643619
CEB,SP.RUR.TOTL.ZS,2022,37.16025007,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,NA,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CEB,SP.RUR.TOTL.ZS,2023,NA,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,NA,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CHE,SP.RUR.TOTL.ZS,1960,29.076,EN.POP.SLUM.UR.ZS,NA,NA,1787.36034770201,SH.DYN.MORT,26.5,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CHE,SP.RUR.TOTL.ZS,1961,28.757,EN.POP.SLUM.UR.ZS,NA,NA,1971.31632279228,SH.DYN.MORT,26,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CHE,SP.RUR.TOTL.ZS,1962,28.461,EN.POP.SLUM.UR.ZS,NA,NA,2131.39165159983,SH.DYN.MORT,25.4,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CHE,SP.RUR.TOTL.ZS,1963,28.166,EN.POP.SLUM.UR.ZS,NA,NA,2294.18284731738,SH.DYN.MORT,24.5,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CHE,SP.RUR.TOTL.ZS,1964,27.873,EN.POP.SLUM.UR.ZS,NA,NA,2501.29318996377,SH.DYN.MORT,23.6,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CHE,SP.RUR.TOTL.ZS,1965,27.583,EN.POP.SLUM.UR.ZS,NA,NA,2620.475547353,SH.DYN.MORT,22.6,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CHE,SP.RUR.TOTL.ZS,1966,27.294,EN.POP.SLUM.UR.ZS,NA,NA,2784.73354771646,SH.DYN.MORT,21.6,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CHE,SP.RUR.TOTL.ZS,1967,27.007,EN.POP.SLUM.UR.ZS,NA,NA,2960.72258588384,SH.DYN.MORT,20.7,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CHE,SP.RUR.TOTL.ZS,1968,26.721,EN.POP.SLUM.UR.ZS,NA,NA,3121.8890308772,SH.DYN.MORT,19.9,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CHE,SP.RUR.TOTL.ZS,1969,26.439,EN.POP.SLUM.UR.ZS,NA,NA,3344.78360254639,SH.DYN.MORT,19.2,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CHE,SP.RUR.TOTL.ZS,1970,26.157,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,18.4,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CHE,SP.RUR.TOTL.ZS,1971,26.008,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,17.6,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CHE,SP.RUR.TOTL.ZS,1972,25.954,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,16.7,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CHE,SP.RUR.TOTL.ZS,1973,25.9,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,15.7,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CHE,SP.RUR.TOTL.ZS,1974,25.846,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,14.8,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CHE,SP.RUR.TOTL.ZS,1975,25.792,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,13.8,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CHE,SP.RUR.TOTL.ZS,1976,25.738,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,12.9,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CHE,SP.RUR.TOTL.ZS,1977,25.684,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,12.1,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CHE,SP.RUR.TOTL.ZS,1978,25.63,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,11.4,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CHE,SP.RUR.TOTL.ZS,1979,25.576,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,10.9,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CHE,SP.RUR.TOTL.ZS,1980,25.523,EN.POP.SLUM.UR.ZS,NA,NA,19393.8805480097,SH.DYN.MORT,10.4,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CHE,SP.RUR.TOTL.ZS,1981,25.534,EN.POP.SLUM.UR.ZS,NA,NA,17665.0138979789,SH.DYN.MORT,10,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CHE,SP.RUR.TOTL.ZS,1982,25.594,EN.POP.SLUM.UR.ZS,NA,NA,17999.969257078,SH.DYN.MORT,9.7,SI.POV.NAHC,NA,SI.DST.FRST.20,7.4,NA,NA
CHE,SP.RUR.TOTL.ZS,1983,25.654,EN.POP.SLUM.UR.ZS,NA,NA,17859.2323695837,SH.DYN.MORT,9.4,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CHE,SP.RUR.TOTL.ZS,1984,25.714,EN.POP.SLUM.UR.ZS,NA,NA,16991.2458841517,SH.DYN.MORT,9.2,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CHE,SP.RUR.TOTL.ZS,1985,25.773,EN.POP.SLUM.UR.ZS,NA,NA,17152.0948495991,SH.DYN.MORT,9,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CHE,SP.RUR.TOTL.ZS,1986,25.833,EN.POP.SLUM.UR.ZS,NA,NA,24459.8536348433,SH.DYN.MORT,8.9,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CHE,SP.RUR.TOTL.ZS,1987,25.893,EN.POP.SLUM.UR.ZS,NA,NA,30440.5108240499,SH.DYN.MORT,8.8,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CHE,SP.RUR.TOTL.ZS,1988,25.954,EN.POP.SLUM.UR.ZS,NA,NA,32690.4302734561,SH.DYN.MORT,8.6,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CHE,SP.RUR.TOTL.ZS,1989,26.014,EN.POP.SLUM.UR.ZS,NA,NA,31308.6508343136,SH.DYN.MORT,8.4,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
CHE,SP.RUR.TOTL.ZS,1990,26.074,EN.POP.SLUM.UR.ZS,NA,15.49409008,39574.5398083788,SH.DYN.MORT,8.2,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,100
CHE,SP.RUR.TOTL.ZS,1991,26.131,EN.POP.SLUM.UR.ZS,NA,15.52924824,39544.4946826768,SH.DYN.MORT,7.8,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,100
CHE,SP.RUR.TOTL.ZS,1992,26.185,EN.POP.SLUM.UR.ZS,NA,15.34841156,40713.6881521435,SH.DYN.MORT,7.5,SI.POV.NAHC,NA,SI.DST.FRST.20,7.5,NA,100
CHE,SP.RUR.TOTL.ZS,1993,26.238,EN.POP.SLUM.UR.ZS,NA,14.89634228,39237.1186558781,SH.DYN.MORT,7.1,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,100
CHE,SP.RUR.TOTL.ZS,1994,26.292,EN.POP.SLUM.UR.ZS,NA,14.7339468,43091.7770970073,SH.DYN.MORT,6.7,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,100
CHE,SP.RUR.TOTL.ZS,1995,26.346,EN.POP.SLUM.UR.ZS,NA,14.7856245,50113.8321221345,SH.DYN.MORT,6.4,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,100
CHE,SP.RUR.TOTL.ZS,1996,26.4,EN.POP.SLUM.UR.ZS,NA,14.57019043,48092.6433036512,SH.DYN.MORT,6.1,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,100
CHE,SP.RUR.TOTL.ZS,1997,26.454,EN.POP.SLUM.UR.ZS,NA,14.36932373,41584.441782159,SH.DYN.MORT,6,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,100
CHE,SP.RUR.TOTL.ZS,1998,26.508,EN.POP.SLUM.UR.ZS,NA,14.1690073,42680.5867322391,SH.DYN.MORT,5.8,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,100
CHE,SP.RUR.TOTL.ZS,1999,26.562,EN.POP.SLUM.UR.ZS,NA,13.93058395,41695.6912912021,SH.DYN.MORT,5.7,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,100
CHE,SP.RUR.TOTL.ZS,2000,26.617,EN.POP.SLUM.UR.ZS,NA,14.09673023,38865.021939688,SH.DYN.MORT,5.6,SI.POV.NAHC,NA,SI.DST.FRST.20,7.8,NA,100
